id,report_type_id,company_id,"name","uuid",total_score,published_by,"published_at",published_immediately,created_by,"created_at",updated_by,"updated_at",deleted_by,"deleted_at"
225,1,79,NULL,"1e08027f-8b35-deb4-a976-043d71187199",168,13,"2007-04-14 00:00:00",0,13,"2010-01-22 16:15:09",1,"2010-04-15 01:34:48",NULL,NULL
226,1,77,NULL,"8848c934-4f57-1594-b15d-745822d00527",153,1,"2010-04-14 00:00:00",0,15,"2010-02-04 12:14:15",13,"2011-04-20 13:38:25",NULL,NULL
227,1,77,NULL,"43ec760e-3a99-9bf4-9132-5070bd21f2f5",152,15,"2009-04-14 00:00:00",0,15,"2010-02-04 12:14:15",1,"2010-04-15 01:35:01",NULL,NULL
228,1,77,NULL,"d51b590e-1ead-f454-7d1d-526c484d5637",137,15,"2008-04-14 00:00:00",0,15,"2010-02-04 12:14:15",1,"2010-04-15 01:35:03",NULL,NULL
229,1,60,NULL,"aa28c669-5a99-cae4-8d52-c1bd622c89fb",158,1,"2010-04-14 00:00:00",0,6,"2010-03-02 10:37:30",13,"2011-04-20 13:38:25",NULL,NULL
230,1,25,NULL,"3684ecce-acf2-d3d4-f19a-e4bc32e8a59f",158,1,"2010-04-14 00:00:00",0,1,"2009-11-11 12:05:00",13,"2011-04-20 13:38:25",NULL,NULL
231,1,25,NULL,"c23ac1d5-d7c9-9cf4-2d37-4c445ed55eaf",148,1,"2009-04-14 00:00:00",0,1,"2009-11-11 12:05:00",1,"2010-04-15 01:35:16",NULL,NULL
232,1,25,NULL,"87d1ac80-9ff3-bc94-8d61-c7df88e6d296",112,1,"2008-04-14 00:00:00",0,1,"2009-11-11 12:05:00",1,"2010-04-15 01:35:18",NULL,NULL
233,1,24,NULL,"f91596a5-efb8-44b4-611d-a899c0fec5b5",155,1,"2010-04-14 00:00:00",0,1,"2009-11-04 13:52:06",13,"2011-04-20 13:38:25",NULL,NULL
234,1,24,NULL,"7165a8e4-85cd-e604-2504-020c4c7aff2e",149,1,"2009-04-14 00:00:00",0,1,"2009-11-04 13:52:06",1,"2010-04-15 01:35:33",NULL,NULL
235,1,24,NULL,"5eb29ed6-6fb8-4ee4-a55b-5b24fe5bb5cd",148,1,"2008-04-14 00:00:00",0,1,"2009-11-04 13:52:06",1,"2010-04-15 01:35:36",NULL,NULL
236,1,24,NULL,"be594ef7-9a7d-1fa4-195b-da27aa85e77d",159,1,"2007-04-14 00:00:00",0,1,"2009-11-04 13:52:06",1,"2010-04-15 01:35:38",NULL,NULL
237,1,73,NULL,"ffdae14b-a0dc-5f24-4d98-3590487a0ae1",128,1,"2010-04-14 00:00:00",0,13,"2010-01-21 13:18:27",13,"2011-04-20 13:38:25",NULL,NULL
238,1,73,NULL,"a36f2a17-b154-77f4-d512-a036dc63cfcf",116,15,"2009-04-14 00:00:00",0,13,"2010-01-21 13:18:27",1,"2010-04-15 01:36:35",NULL,NULL
239,1,84,NULL,"2226c0fd-b760-e554-35ee-cf5e30cab78d",168,1,"2010-04-14 00:00:00",0,13,"2010-02-15 13:39:18",13,"2011-04-20 13:38:25",NULL,NULL
240,1,84,NULL,"9fc7e185-0710-95d4-7168-aad72ec94a9f",163,13,"2009-04-14 00:00:00",0,13,"2010-02-15 13:39:18",1,"2010-04-15 01:36:53",NULL,NULL
241,1,84,NULL,"36aa0ec8-9e9d-e1c4-11a5-44d839ec965b",156,13,"2008-04-14 00:00:00",0,13,"2010-02-15 13:39:18",1,"2010-04-15 01:36:55",NULL,NULL
242,1,84,NULL,"9f11050d-0508-9464-497a-f167d96bd7b5",142,13,"2007-04-14 00:00:00",0,13,"2010-02-15 13:39:18",1,"2010-04-15 01:36:57",NULL,NULL
243,1,45,NULL,"3a0f1566-a694-cba4-59ce-9db3eaad2abe",171,1,"2010-04-14 00:00:00",0,5,"2009-12-09 10:58:59",13,"2011-04-20 13:38:25",NULL,NULL
244,1,45,NULL,"22408c44-7939-ff34-b902-0878894f073f",174,5,"2009-04-14 00:00:00",0,5,"2009-12-09 10:58:59",1,"2010-04-15 01:37:06",NULL,NULL
245,1,65,NULL,"3606a6c3-52c3-7e64-9d32-75f51653fc90",147,1,"2010-04-14 00:00:00",0,6,"2010-02-19 08:16:55",13,"2011-04-20 13:38:25",NULL,NULL
246,1,76,NULL,"f11473fa-e7a0-bc14-ede0-05a8be4f8b46",196,1,"2010-04-14 00:00:00",0,15,"2010-02-03 11:23:57",13,"2011-04-20 13:38:25",NULL,NULL
247,1,76,NULL,"970fc11b-7ddb-dfe4-39f6-d9e652feac4d",160,15,"2009-04-14 00:00:00",0,15,"2010-02-03 11:23:57",1,"2010-04-15 01:37:19",NULL,NULL
248,1,76,NULL,"44ef955b-27cd-3b94-2da0-aceef8520959",161,15,"2008-04-14 00:00:00",0,15,"2010-02-03 11:23:57",1,"2010-04-15 01:37:21",NULL,NULL
249,1,61,NULL,"258195ee-805b-c8c4-01a5-5c846038d9b3",193,1,"2010-04-14 00:00:00",0,6,"2010-03-14 14:46:11",13,"2011-04-20 13:38:25",NULL,NULL
250,1,52,NULL,"308c722d-ef4f-ae84-6194-5849b56ae1a2",124,1,"2010-04-14 00:00:00",0,15,"2010-01-27 16:48:21",13,"2011-04-20 13:38:25",NULL,NULL
251,1,52,NULL,"9d1bdf91-3de8-07b4-addd-8af6c0132a8e",128,15,"2009-04-14 00:00:00",0,15,"2010-01-27 16:48:21",1,"2010-04-15 01:37:36",NULL,NULL
252,1,51,NULL,"21ea46eb-8672-6ef4-8198-b7eb7f69da10",201,1,"2010-04-14 00:00:00",0,15,"2010-01-21 11:25:25",13,"2011-04-20 13:38:25",NULL,NULL
253,1,51,NULL,"b47d3814-e401-c904-252c-42dbe543abd7",192,15,"2009-04-14 00:00:00",0,15,"2010-01-21 11:25:25",1,"2010-04-15 01:37:47",NULL,NULL
254,1,71,NULL,"9e0edfad-2959-64a4-051a-9a9ed6e341cb",209,1,"2010-04-14 00:00:00",0,13,"2010-01-14 16:41:13",13,"2011-04-20 13:38:25",NULL,NULL
255,1,71,NULL,"7da4850b-27db-47e4-6d14-40bd6528b3a5",210,13,"2009-04-14 00:00:00",0,13,"2010-01-14 16:41:13",1,"2010-04-15 01:37:56",NULL,NULL
256,1,71,NULL,"0b960270-6279-5554-25db-7acaa5a1be18",172,13,"2008-04-14 00:00:00",0,13,"2010-01-14 16:41:13",1,"2010-04-15 01:37:59",NULL,NULL
257,1,71,NULL,"74a32e5e-3fc5-da34-f5da-d6deed9f6cf9",183,13,"2007-04-14 00:00:00",0,13,"2010-01-14 16:41:13",1,"2010-04-15 01:38:01",NULL,NULL
258,1,86,NULL,"8711e0f0-2cf5-2074-75c5-c7624f60740a",143,1,"2010-04-14 00:00:00",0,13,"2010-02-10 15:05:49",13,"2011-04-20 13:38:25",NULL,NULL
259,1,86,NULL,"3c632e19-0ae2-04c4-c9c3-7c3297b12654",127,13,"2009-04-14 00:00:00",0,13,"2010-02-10 15:05:49",1,"2010-04-15 01:38:09",NULL,NULL
260,1,86,NULL,"713a67aa-e7a0-c4e4-615e-cadc58c445e5",109,13,"2008-04-14 00:00:00",0,13,"2010-02-10 15:05:49",1,"2010-04-15 01:38:11",NULL,NULL
261,1,56,NULL,"87d6dd62-868e-9ec4-6918-c657ac002a14",171,1,"2010-04-14 00:00:00",0,5,"2010-01-06 10:39:11",13,"2011-04-20 13:38:25",NULL,NULL
262,1,56,NULL,"d228c96d-fd94-ee84-f933-f81cbae444ad",166,5,"2008-04-14 00:00:00",0,5,"2010-01-06 10:39:11",13,"2010-10-05 08:39:29",NULL,NULL
263,1,56,NULL,"a3c59390-c601-c7b4-35b7-4d180580a8f2",156,5,"2007-04-14 00:00:00",0,5,"2010-01-06 10:39:11",1,"2010-04-15 01:38:21",NULL,NULL
264,1,8,NULL,"d5712748-ddb9-0654-2dfd-bc09d6ba41fc",213,1,"2010-04-14 00:00:00",0,1,"2009-10-14 14:46:56",13,"2011-04-20 13:38:25",NULL,NULL
265,1,8,NULL,"e857e923-5493-d624-6160-c2841cc29b7e",194,5,"2009-04-14 00:00:00",0,1,"2009-10-14 14:46:56",1,"2010-04-15 01:38:31",NULL,NULL
266,1,8,NULL,"ba621d31-8a7f-c924-1932-bc1b451cfb71",211,1,"2008-04-14 00:00:00",0,1,"2009-10-14 14:46:56",1,"2010-04-15 01:38:33",NULL,NULL
267,1,8,NULL,"4b0b1362-01e2-5c74-f5cf-28eec4d4b0f8",209,1,"2007-04-14 00:00:00",0,1,"2009-10-14 14:46:56",1,"2010-04-15 01:38:35",NULL,NULL
268,1,29,NULL,"86f3047c-5c2e-8014-790c-8fa2ff1f108c",157,1,"2010-04-14 00:00:00",0,5,"2009-12-07 14:06:57",13,"2011-04-20 13:38:25",NULL,NULL
269,1,29,NULL,"11e2d8a7-5a58-a734-ad50-e06a046222dd",153,5,"2009-04-14 00:00:00",0,5,"2009-12-07 14:06:57",1,"2010-04-15 01:38:42",NULL,NULL
270,1,29,NULL,"c34e9a5a-51a4-cdf4-f1bf-1daece04018d",133,5,"2008-04-14 00:00:00",0,5,"2009-12-07 14:06:57",1,"2010-04-15 01:38:44",NULL,NULL
271,1,29,NULL,"27d2e953-ff40-3a94-91c1-b4b4dd5a47ac",139,5,"2007-04-14 00:00:00",0,5,"2009-12-07 14:06:57",1,"2010-04-15 01:38:46",NULL,NULL
272,1,30,NULL,"1cf19d20-3b7b-9624-8544-7350eb75f827",188,1,"2010-04-14 00:00:00",0,5,"2009-12-07 15:35:22",13,"2011-04-20 13:38:25",NULL,NULL
273,1,30,NULL,"e6fcb73b-f2fc-6e04-9dfc-ef4e90a55f96",183,5,"2009-04-14 00:00:00",0,5,"2009-12-07 15:35:22",1,"2010-04-15 01:38:59",NULL,NULL
274,1,30,NULL,"e304d4f9-022b-d754-8176-297783e4f76b",154,5,"2008-04-14 00:00:00",0,5,"2009-12-07 15:35:22",1,"2010-04-15 01:39:01",NULL,NULL
275,1,30,NULL,"f61942aa-8f87-68f4-7d39-a17591f0ead1",153,5,"2007-04-14 00:00:00",0,5,"2009-12-07 15:35:22",1,"2010-04-15 01:39:03",NULL,NULL
276,1,7,NULL,"7bea719c-531f-9924-95a7-d22822a282e1",210,1,"2010-04-14 00:00:00",0,1,"2009-10-14 11:15:23",13,"2011-04-20 13:38:25",NULL,NULL
277,1,7,NULL,"6bbf3a9c-4e49-6b14-1d00-43dbf68d41ec",203,15,"2009-04-14 00:00:00",0,1,"2009-10-14 11:15:23",1,"2010-04-15 01:39:13",NULL,NULL
278,1,7,NULL,"ef7ffaab-b4c7-4274-7d08-623fa251155e",221,1,"2008-04-14 00:00:00",0,1,"2009-10-14 11:15:23",1,"2010-04-15 01:39:15",NULL,NULL
279,1,7,NULL,"c6f79c02-5b09-20b4-bd78-ca5f38bcdabd",221,1,"2007-04-14 00:00:00",0,1,"2009-10-14 11:15:23",1,"2010-04-15 01:39:17",NULL,NULL
280,1,33,NULL,"8d21c8c6-8859-6a74-6564-4882f7a66b66",117,1,"2010-04-14 00:00:00",0,5,"2009-12-08 06:49:43",13,"2011-04-20 13:38:25",NULL,NULL
281,1,33,NULL,"cd751fc9-3a84-3854-214a-9f5722131b0f",112,5,"2009-04-14 00:00:00",0,5,"2009-12-08 06:49:43",1,"2010-04-15 01:39:27",NULL,NULL
282,1,33,NULL,"acb1d84c-4740-3fa4-5d2c-fa4a79b46c69",98,5,"2008-04-14 00:00:00",0,5,"2009-12-08 06:49:43",1,"2010-04-15 01:39:29",NULL,NULL
283,1,80,NULL,"bf18df73-dd66-aa24-79cb-512a746ef57d",186,1,"2010-04-14 00:00:00",0,13,"2010-01-21 16:39:05",13,"2011-04-20 13:38:25",NULL,NULL
284,1,80,NULL,"c3a8beea-9fa6-c6e4-d50f-df1a608fd644",180,13,"2009-04-14 00:00:00",0,13,"2010-01-21 16:39:05",1,"2010-04-15 01:39:37",NULL,NULL
285,1,3,NULL,"cb419684-8ab4-4514-51d8-ed3d8a19f96e",156,1,"2010-04-14 00:00:00",0,NULL,"2009-09-08 15:16:20",13,"2011-04-20 13:38:25",NULL,NULL
286,1,3,NULL,"753f6527-663b-d104-b1cb-4a65c546205f",150,5,"2009-04-14 00:00:00",0,NULL,"2009-09-08 15:16:20",1,"2010-04-15 01:39:56",NULL,NULL
287,1,3,NULL,"eaca270e-7cec-26d4-41da-af78664e4101",148,5,"2008-04-14 00:00:00",0,NULL,"2009-09-08 15:16:20",1,"2010-04-15 01:40:43",NULL,NULL
288,1,11,NULL,"713b7396-b232-1044-01cb-d44620408574",193,1,"2010-04-14 00:00:00",0,1,"2009-10-14 16:33:48",13,"2011-04-20 13:38:25",NULL,NULL
289,1,11,NULL,"fc74d4c4-ce25-5ac4-d9b9-e95873dc573d",187,5,"2009-04-14 00:00:00",0,1,"2009-10-14 16:33:48",1,"2010-04-15 01:40:51",NULL,NULL
290,1,11,NULL,"92472bd2-b89d-f024-5d1c-6e19dc1fa6f9",186,1,"2008-04-14 00:00:00",0,1,"2009-10-14 16:33:48",1,"2010-04-15 01:40:54",NULL,NULL
291,1,11,NULL,"93ee340f-d524-6954-4d22-216181e33686",200,1,"2007-04-14 00:00:00",0,1,"2009-10-14 16:33:48",1,"2010-04-15 01:40:56",NULL,NULL
292,1,32,NULL,"3698bbe4-67bc-3ae4-819b-fd1c0867de13",168,1,"2010-04-14 00:00:00",0,5,"2009-12-08 06:33:41",13,"2011-04-20 13:38:25",NULL,NULL
293,1,32,NULL,"b2e36aec-6d2c-4c84-71be-9a03320ee579",161,5,"2009-04-14 00:00:00",0,5,"2009-12-08 06:33:41",1,"2010-04-15 01:41:06",NULL,NULL
294,1,32,NULL,"bc8a1104-8f1b-e644-49bd-4794b2e9db50",153,5,"2008-04-14 00:00:00",0,5,"2009-12-08 06:33:41",1,"2010-04-15 01:41:08",NULL,NULL
295,1,32,NULL,"0633efe1-3055-7e54-2923-273558b7c549",162,5,"2007-04-14 00:00:00",0,5,"2009-12-08 06:33:41",1,"2010-04-15 01:41:11",NULL,NULL
296,1,17,NULL,"3848d48f-fa44-5ea4-0193-b0ec61ab5642",196,1,"2008-04-14 00:00:00",0,1,"2009-10-28 15:27:13",1,"2010-04-15 01:41:13",NULL,NULL
297,1,17,NULL,"4f370595-3f70-0004-89ab-03bebefcce37",194,1,"2007-04-14 00:00:00",0,1,"2009-10-28 15:27:13",1,"2010-04-15 01:41:15",NULL,NULL
298,1,87,NULL,"8ae90034-69a4-e2c4-cd80-65d268d193a0",198,1,"2010-04-14 00:00:00",0,13,"2010-01-22 16:04:33",13,"2011-04-20 13:38:25",NULL,NULL
299,1,87,NULL,"58a132cb-3b28-ec24-ad9d-dc82794a7eda",197,13,"2009-04-14 00:00:00",0,13,"2010-01-22 16:04:33",1,"2010-04-15 01:41:34",NULL,NULL
300,1,87,NULL,"45f7bec7-5cb1-8a04-f9e5-635a6f3865e8",203,13,"2008-04-14 00:00:00",0,13,"2010-01-22 16:04:33",1,"2010-04-15 01:41:36",NULL,NULL
301,1,27,NULL,"dc4d5ace-934c-cee4-c1d0-bc2448032418",158,1,"2010-04-14 00:00:00",0,5,"2009-11-24 10:17:36",13,"2011-04-20 13:38:25",NULL,NULL
302,1,27,NULL,"9b82783b-e38e-3354-2d0a-f1d99a847afd",151,5,"2009-04-14 00:00:00",0,5,"2009-11-24 10:17:36",1,"2010-04-15 01:41:46",NULL,NULL
303,1,27,NULL,"82341875-767d-bca4-f9b5-3375b6d69b34",147,5,"2008-04-14 00:00:00",0,5,"2009-11-24 10:17:36",1,"2010-04-15 01:41:49",NULL,NULL
304,1,54,NULL,"396765c0-3167-9b64-6991-0cdd65755df0",163,1,"2010-04-14 00:00:00",0,13,"2009-12-23 10:13:06",13,"2011-04-20 13:38:25",NULL,NULL
305,1,54,NULL,"3b85223d-8196-3024-f17c-9d368d88153c",158,5,"2009-04-14 00:00:00",0,13,"2009-12-23 10:13:06",1,"2010-04-15 01:42:01",NULL,NULL
306,1,54,NULL,"ec10a793-1f4e-fd64-49d5-9019af213db0",150,13,"2008-04-14 00:00:00",0,13,"2009-12-23 10:13:06",1,"2010-04-15 01:42:03",NULL,NULL
307,1,54,NULL,"ead8d129-2de9-5424-019a-3402bffce25f",147,13,"2007-04-14 00:00:00",0,13,"2009-12-23 10:13:06",1,"2010-04-15 01:42:05",NULL,NULL
308,1,20,NULL,"02494fbe-c7b1-1414-61f6-9caf63e628bf",190,1,"2010-04-14 00:00:00",0,1,"2009-10-28 16:01:34",13,"2011-04-20 13:38:25",NULL,NULL
309,1,20,NULL,"27cf1837-b2a2-8a54-a9da-175b297c7794",187,5,"2009-04-14 00:00:00",0,1,"2009-10-28 16:01:34",1,"2010-04-15 01:42:17",NULL,NULL
310,1,20,NULL,"fe77695c-9788-ce24-c918-072cfc21eb04",185,1,"2008-04-14 00:00:00",0,1,"2009-10-28 16:01:34",1,"2010-04-15 01:42:19",NULL,NULL
311,1,20,NULL,"987f88b6-ff0f-9bc4-b944-541859598534",186,1,"2007-04-14 00:00:00",0,1,"2009-10-28 16:01:34",1,"2010-04-15 01:42:21",NULL,NULL
312,1,72,NULL,"693b0608-61f9-fb14-e93e-204af565c018",175,1,"2010-04-14 00:00:00",0,15,"2010-01-29 14:12:32",13,"2011-04-20 13:38:25",NULL,NULL
313,1,72,NULL,"ec808a10-85ff-2e04-2dc5-b3a11b278399",171,15,"2009-04-14 00:00:00",0,15,"2010-01-29 14:12:32",1,"2010-04-15 01:42:30",NULL,NULL
314,1,22,NULL,"fe2700d4-ddb3-7384-4d77-e5dcd17792bf",191,1,"2010-04-14 00:00:00",0,1,"2009-11-03 15:06:21",13,"2011-04-20 13:38:25",NULL,NULL
315,1,22,NULL,"8cba11d3-2e4b-da14-2536-e2112cb9ff88",194,1,"2009-04-14 00:00:00",0,1,"2009-11-03 15:06:21",1,"2010-04-15 01:42:42",NULL,NULL
316,1,22,NULL,"37f4a7e3-377e-f504-bdcc-9f03265150db",182,1,"2008-04-14 00:00:00",0,1,"2009-11-03 15:06:21",1,"2010-04-15 01:42:44",NULL,NULL
317,1,22,NULL,"93557b60-3541-be14-7572-a2e1b1be755a",177,1,"2007-04-14 00:00:00",0,1,"2009-11-03 15:06:21",1,"2010-04-15 01:42:46",NULL,NULL
318,1,55,NULL,"d518b240-bead-91c4-cd46-de3908a945a8",166,1,"2010-04-14 00:00:00",0,5,"2010-01-06 10:54:51",13,"2011-04-20 13:38:25",NULL,NULL
319,1,55,NULL,"94e8c7af-b3b7-6454-e509-0f6dec282954",165,5,"2008-04-14 00:00:00",0,5,"2010-01-06 10:54:51",1,"2010-04-15 01:42:55",NULL,NULL
320,1,55,NULL,"362590b4-d614-bd24-ad38-cb1c9161319a",163,5,"2007-04-14 00:00:00",0,5,"2010-01-06 10:54:51",1,"2010-04-15 01:42:57",NULL,NULL
323,1,43,NULL,"db3eba55-98e5-04b4-99d7-984f37ef1671",185,15,"2009-04-14 00:00:00",0,15,"2010-04-26 12:53:08",15,"2010-04-28 10:23:12",NULL,NULL
324,1,42,NULL,"536d405f-be26-f644-29bc-22f479ec1a2b",151,15,"2009-04-14 00:00:00",0,15,"2010-04-27 13:34:55",15,"2010-04-28 10:25:00",NULL,NULL
325,1,41,NULL,"6405ab5f-1482-d764-91ee-3ef3ba8efaec",149,15,"2009-04-14 00:00:00",0,15,"2010-04-28 10:20:00",15,"2010-04-29 15:31:06",NULL,NULL
326,1,44,NULL,"33054a69-fdac-3834-5959-fe88a76d07f0",171,15,"2009-04-14 00:00:00",0,15,"2010-04-28 11:38:28",15,"2010-04-30 12:03:42",NULL,NULL
327,1,6,NULL,"49d39462-33af-4544-1127-461ec04b7a6d",82,15,"2007-04-14 00:00:00",0,15,"2010-04-28 16:32:54",15,"2010-04-28 16:40:19",NULL,NULL
328,1,64,NULL,"fb39793a-1cdc-4934-6da5-33d8b8a3ce01",144,13,"2007-04-14 00:00:00",0,13,"2010-04-29 16:02:36",13,"2010-04-29 16:37:09",NULL,NULL
329,1,64,NULL,"3b7ddc1a-f67b-cac4-fdc2-e951a90275d5",146,13,"2008-04-14 00:00:00",0,13,"2010-04-29 16:47:04",13,"2010-04-29 16:59:00",NULL,NULL
330,2,88,NULL,"856aed4c-04a8-40f4-d9fc-0e007ed6c205",157,8,"2010-06-06 11:56:25",1,15,"2010-05-04 09:54:45",8,"2010-06-06 11:56:28",NULL,NULL
331,1,109,NULL,"18fa579a-2e10-ce74-cd2a-c82bb42bd230",95,13,"2007-04-14 00:00:00",0,13,"2010-05-05 15:02:59",13,"2010-05-06 12:18:24",NULL,NULL
332,1,90,NULL,"f6bb6422-868d-b964-fd6b-b1c7df3e76d3",173,13,"2007-04-14 00:00:00",0,13,"2010-05-06 12:20:10",13,"2010-05-06 12:36:07",NULL,NULL
333,1,90,NULL,"567fda4c-9459-7524-21f8-2c782bfc04b4",177,13,"2008-04-14 00:00:00",0,13,"2010-05-06 12:37:42",13,"2010-05-06 13:03:03",NULL,NULL
334,1,92,NULL,"dd72b193-9c11-2964-5d56-e2bac49adcd9",117,13,"2008-04-14 00:00:00",0,13,"2010-05-06 13:04:09",13,"2010-05-06 13:19:48",NULL,NULL
335,1,5,NULL,"bc74b4e2-6551-1194-5d4d-efa7d46282c0",207,13,"2007-04-14 00:00:00",0,13,"2010-05-06 14:08:06",13,"2010-05-06 14:54:32",NULL,NULL
336,1,93,NULL,"ebb11f5d-b554-89a4-f5a1-27c2f1786370",154,13,"2007-04-14 00:00:00",0,13,"2010-05-06 14:56:01",13,"2010-05-06 15:09:11",NULL,NULL
337,1,93,NULL,"e129e523-397d-8dc4-f5de-8fd7a67d80bd",158,13,"2008-04-14 00:00:00",0,13,"2010-05-06 15:11:48",13,"2010-05-06 15:21:11",NULL,NULL
338,1,94,NULL,"bb4c8808-41da-77b4-7113-4b6b3eab637c",165,13,"2008-04-14 00:00:00",0,13,"2010-05-06 15:22:08",13,"2010-05-06 15:56:46",NULL,NULL
341,1,95,NULL,"20c7325a-fc5e-3414-e5b5-c2ed0440017e",162,13,"2008-04-14 00:00:00",0,13,"2010-05-06 16:01:09",13,"2010-05-06 16:19:00",NULL,NULL
342,1,96,NULL,"9ba559d1-934e-6364-e5b4-6babb2b27c9e",134,13,"2008-04-14 00:00:00",0,13,"2010-05-06 16:22:51",13,"2010-05-06 16:35:42",NULL,NULL
343,1,97,NULL,"e47443f5-5823-c734-91b8-723c2a733ff2",120,13,"2007-04-14 00:00:00",0,13,"2010-05-06 16:37:35",13,"2010-05-07 17:48:14",NULL,NULL
344,1,97,NULL,"38575203-c5e0-a334-9df6-5790242e052e",118,13,"2008-04-14 00:00:00",0,13,"2010-05-07 13:44:45",13,"2010-05-07 13:50:08",NULL,NULL
345,1,98,NULL,"ee8bd9ce-4d86-1854-15c6-ef8fdfd2f811",108,13,"2007-04-14 00:00:00",0,13,"2010-05-07 13:51:22",13,"2010-05-07 14:04:48",NULL,NULL
346,1,98,NULL,"9f359a89-3e9e-28f4-6d5a-775240fd6a23",116,13,"2008-04-14 00:00:00",0,13,"2010-05-07 14:35:09",13,"2010-05-07 14:44:40",NULL,NULL
347,1,9,NULL,"c2bee678-55c3-5934-61c5-73e28fd423e2",210,13,"2008-04-14 00:00:00",0,13,"2010-05-07 14:48:44",13,"2010-05-07 15:25:34",NULL,NULL
348,1,106,NULL,"ee98cae3-dd54-1c44-5922-ec2196a6ac08",163,13,"2007-04-14 00:00:00",0,13,"2010-05-07 15:27:03",13,"2010-05-07 17:45:04",NULL,NULL
349,1,106,NULL,"0fda0aa9-37f9-6f44-b1e0-94849c652663",170,13,"2008-04-14 00:00:00",0,13,"2010-05-07 15:59:43",13,"2010-10-05 08:48:51",NULL,NULL
350,1,100,NULL,"9d10c062-d5df-7554-a976-9f30751a82b7",114,13,"2007-04-14 00:00:00",0,13,"2010-05-07 16:42:31",13,"2010-05-07 17:07:18",NULL,NULL
352,1,100,NULL,"1cf04561-8f71-0d24-0562-0ed5f0e55d1f",116,13,"2008-04-14 00:00:00",0,13,"2010-05-10 12:01:18",13,"2010-05-10 14:40:44",NULL,NULL
353,1,101,NULL,"a7fc923a-301f-8cf4-252d-1a30403a077a",98,13,"2007-04-14 00:00:00",0,13,"2010-05-10 14:43:30",13,"2010-05-10 15:10:48",NULL,NULL
354,1,102,NULL,"e9ab2f7c-d267-c8e4-c100-d7a8a43741f1",94,13,"2008-04-14 00:00:00",0,13,"2010-05-10 15:13:03",13,"2010-05-10 16:50:01",NULL,NULL
355,1,104,NULL,"133d083e-06d5-68a4-0513-2c4e5c9b752d",108,13,"2007-04-14 00:00:00",0,13,"2010-05-10 16:51:48",13,"2010-05-12 15:24:46",NULL,NULL
356,1,104,NULL,"f6b1db4a-74e9-4844-019d-3bd2ce76fc6e",146,13,"2008-04-14 00:00:00",0,13,"2010-05-12 15:35:34",13,"2010-05-12 15:50:54",NULL,NULL
358,1,105,NULL,"b6ed46d2-1f07-1c04-3967-e137e3a55fa4",90,13,"2007-04-14 00:00:00",0,13,"2010-05-12 16:17:13",13,"2010-05-12 16:19:35",NULL,NULL
359,1,107,NULL,"2891072e-de6e-f3d4-4d3a-72a937bd07d5",189,13,"2008-04-14 00:00:00",0,13,"2010-05-12 16:21:16",13,"2010-05-12 16:42:54",NULL,NULL
360,1,27,NULL,"fc3570ff-f21e-3624-d927-956581b3d095",132,13,"2007-04-14 00:00:00",0,13,"2010-05-12 16:44:29",13,"2010-05-12 16:54:39",NULL,NULL
361,1,108,NULL,"b1c0be46-617b-f374-99cd-1ec59f52278a",129,13,"2008-04-14 00:00:00",0,13,"2010-05-13 11:18:00",13,"2010-05-13 11:54:33",NULL,NULL
362,1,89,NULL,"eb97b955-cb17-ccf4-5929-bcb2dcd1a123",172,13,"2009-04-14 00:00:00",0,13,"2010-05-13 13:19:59",13,"2010-05-14 17:19:25",NULL,NULL
364,1,91,NULL,"f0981b51-7201-db54-dd71-e9c01a4f0fad",118,13,"2009-04-14 00:00:00",0,13,"2010-05-14 17:28:02",13,"2010-05-17 14:23:33",NULL,NULL
365,1,94,NULL,"7d4e64e5-6856-c164-114a-815be1d7eb87",164,13,"2009-04-14 00:00:00",0,13,"2010-05-17 14:37:12",13,"2010-05-19 16:41:52",NULL,NULL
366,1,9,NULL,"93ac737e-b6da-20d4-0da7-f881fbb602c3",209,15,"2009-04-14 00:00:00",0,15,"2010-05-17 15:11:11",15,"2010-05-18 12:20:40",NULL,NULL
367,2,19,NULL,"57d4bb06-15cf-3cd4-19fa-ea96b9c2a6c9",187,13,"2010-09-01 12:59:49",1,15,"2010-05-18 14:10:00",13,"2010-09-01 12:59:51",NULL,NULL
368,2,76,NULL,"53337a4e-b59e-adf4-357a-77f2b2c2795a",195,8,"2010-06-28 13:16:13",1,15,"2010-05-19 13:23:34",15,"2010-06-28 18:22:16",NULL,NULL
369,1,96,NULL,"544b14ec-d7e2-1604-7dc8-b7bb735814a4",146,13,"2009-04-14 00:00:00",0,13,"2010-05-19 16:48:38",13,"2010-07-27 14:23:54",NULL,NULL
370,1,100,NULL,"1492e4a6-483f-cd24-91db-765a0b5d8c43",126,13,"2009-04-14 00:00:00",0,13,"2010-05-20 15:19:36",13,"2010-06-09 10:59:12",NULL,NULL
372,1,102,NULL,"515c559b-65e5-cab4-5593-383cbe9292d8",134,13,"2009-04-14 00:00:00",0,13,"2010-06-11 14:50:47",13,"2010-06-17 16:28:39",NULL,NULL
373,1,103,NULL,"9c096f78-6bc5-e634-7ded-526e9edbf770",198,13,"2009-04-14 00:00:00",0,13,"2010-06-17 16:53:13",13,"2010-06-24 11:35:46",NULL,NULL
374,1,99,NULL,"19135d90-6da9-dcc4-b9c6-36a1a5716054",128,15,"2009-04-14 00:00:00",0,15,"2010-06-21 14:17:23",15,"2010-06-22 14:37:08",NULL,NULL
