13,3,1,43,1,NULL,Microsoft,7a138cd2-be36-5e84-a5fc-8f17e2c41f49.jpg,e5c1935a-355a-00e4-8dab-a82b170db502.jpg,http://www.microsoft.com,1,NULL,1,1,27/10/2009 12:26,13,17/03/2010 16:09,NULL,NULL
14,3,1,16,8,NULL,Eni,18ca24da-5bff-76e4-559f-a3528d5f5354.gif,da1268c2-dd3a-f374-3d7e-175e3554ce31.gif,http://www.eni.it/,1,NULL,1,1,27/10/2009 16:25,1,27/08/2010 09:58,NULL,NULL
15,2,1,28,15,NULL,Nestle,5f3144ba-0a5e-5494-cd73-7826a09ba17d.gif,28ed1d3a-8a22-1454-89fa-6b45611f94d6.gif,http://www.nestle.com,1,NULL,1,1,28/10/2009 09:17,13,17/03/2010 21:46,NULL,NULL
16,3,1,43,1,NULL,IBM,4db58cb2-5359-00a4-49ba-54f95a43f014.jpg,ae2fc84a-f5b8-1834-b991-84f2276d196b.jpg,http://www.ibm.com,1,NULL,1,1,28/10/2009 14:31,13,17/03/2010 16:54,NULL,NULL
17,3,1,3,15,NULL,UBS,8ee7e6c0-3523-98b4-f9ec-5514b6f1dd1e.jpg,1c22ec2d-74d4-3634-a151-e3b678a7fd6e.jpg,http://www.ubs.com,1,NULL,1,1,28/10/2009 14:32,13,17/03/2010 16:41,NULL,NULL
18,3,1,30,1,NULL,General Electric,ad17f477-1da5-8594-d915-50807fc3a5ab.jpg,9a5e40c5-6f99-7bb4-152a-491f73e6da41.gif,http://www.ge.com,1,NULL,1,1,28/10/2009 14:33,13,17/03/2010 21:37,NULL,NULL
19,3,1,35,16,NULL,ING,ca0d5be7-4f3c-e794-5133-02b87af72f7d.jpg,e361cd66-1688-3f04-6509-66ee4b63612c.jpg,http://www.ing.com,1,NULL,1,1,28/10/2009 14:34,13,17/03/2010 21:27,NULL,NULL
20,3,1,38,17,NULL,Vodafone,36ddabf0-d1e1-2764-85da-80ed9dd85ebb.jpg,15595435-5aee-6964-298b-8582bc1bf371.jpg,http://www.vodafone.com,1,NULL,1,1,28/10/2009 14:34,13,17/03/2010 15:58,NULL,NULL
21,3,1,16,1,NULL,ExxonMobil,af4975c3-3917-9064-8d3f-a7f9d71f696a.jpg,7fd0b5e1-5ef7-0784-8521-cc4b79f9f802.jpg,http://www.exxonmobil.com,1,NULL,1,1,02/11/2009 11:53,13,23/04/2010 16:29,NULL,NULL
22,2,1,31,1,NULL,Wal-Mart Stores,8babdccf-9dfc-0be4-d5bd-a09dae7555b4.gif,cd01cad8-50e7-7744-b1d3-b74cb6442c11.gif,http://www.walmartstores.com,1,NULL,1,1,03/11/2009 14:59,13,17/03/2010 16:33,NULL,NULL
23,3,1,16,1,NULL,Chevron,4d200313-df34-9d84-e911-0d5382b7b153.jpg,c44cf514-a1e7-9874-45bb-a6560165cf5d.jpg,http://www.chevron.com/,1,NULL,1,1,04/11/2009 11:52,13,29/01/2010 15:04,NULL,NULL
24,3,1,16,7,NULL,Petrobras,6f08e160-6433-4064-3d56-4ceb30f4d94e.gif,2734edae-131f-fde4-250d-20b8bd5b6f52.gif,http://www.petrobras.com,1,NULL,1,1,04/11/2009 13:50,13,17/03/2010 14:58,NULL,NULL
25,2,1,23,1,NULL,PepsiCo,a87c65bb-9079-9754-bd3e-62dfbccb2b14.gif,e3fbaa8a-6f2a-6784-9989-a1fcd4ceb9d8.gif,http://www.pepsico.com/,1,NULL,1,1,11/11/2009 12:04,13,17/03/2010 13:05,NULL,NULL
26,3,2,17,1,NULL,Abbott,dc788e35-17a8-5884-e540-55981b133083.gif,8b3d0ef2-a1e5-fb04-69b4-6de4e9011efa.gif,http://www.abbott.com,0,NULL,1,8,14/11/2009 16:39,13,07/05/2010 13:42,NULL,NULL
27,1,1,20,7,NULL,Vale,8dd3c4e5-4376-e2a4-3531-cd61627ce5d2.gif,f3d1a0ab-0fa8-d564-2151-10d30096344a.gif,http://www.vale.com,0,NULL,1,5,24/11/2009 10:16,5,24/11/2009 10:17,NULL,NULL
28,2,1,18,1,NULL,Philip Morris International,94a7fca9-665c-6224-5964-645e28f29f1d.jpg,8a4ea8d8-4114-b304-25a1-b5fe5dcdc1df.jpg,http://www.philipmorrisinternational.com,0,NULL,1,5,27/11/2009 09:06,5,09/12/2009 10:56,NULL,09/12/2009 10:56
29,3,1,13,4,NULL,Samsung Electronics,d426b916-4f85-2aa4-89a6-066e5c2d9424.gif,6510276d-c341-02f4-a17c-8971b1823422.gif,http://www.samsung.com,0,NULL,1,5,02/12/2009 14:30,5,15/12/2009 10:55,NULL,NULL
30,3,1,17,6,NULL,Sanofi-Aventis,90579494-dfb2-9464-2548-4a55c42de0f8.gif,41f546b9-c56f-d454-d97e-a348dd17e3a9.gif,http://www.sanofi-aventis.com,0,NULL,1,5,02/12/2009 14:39,5,02/12/2009 14:46,NULL,NULL
31,1,1,3,3,NULL,Mitsubishi UFJ Financial,86578c43-8684-4884-153b-1b5f2e706ff8.gif,67a1099f-b93c-3be4-c98a-4a073bd2e7dc.gif,http://www.mufg.jp,0,NULL,1,5,02/12/2009 14:50,5,15/12/2009 10:56,NULL,NULL
32,3,1,2,3,NULL,Toyota,850fab8b-d8ff-7e34-9186-08356e1f7307.gif,cfa51789-89f4-b234-e9c0-893403adf7ca.jpg,http://www.toyota.co.jp,0,NULL,1,5,08/12/2009 06:32,5,08/12/2009 06:45,NULL,NULL
33,1,1,16,9,NULL,Sinopec,45985653-8963-95f4-2d5f-5de605c47dde.gif,e8ddf2e1-4feb-cf44-c1ea-98390a10be14.gif,http://www.sinopec.com,0,NULL,1,5,08/12/2009 06:48,5,08/12/2009 06:49,NULL,NULL
34,3,1,3,1,NULL,JPMorgan Chase & Co,4bb31091-36aa-54b4-3d6c-c86e19279faf.jpg,96f12c6a-7130-acb4-71f7-37f76b6aeebb.jpg,http://www.jpmorganchase.com,0,NULL,1,5,08/12/2009 07:14,5,15/12/2009 10:57,NULL,NULL
35,3,1,3,17,NULL,HSBC,9899461b-c0b8-bb54-7de7-e3675dc4a6c2.gif,2757cd46-21e3-7834-6528-dd9c9b601a2b.gif,http://www.hsbc.com,0,NULL,1,5,08/12/2009 09:16,5,15/12/2009 10:59,NULL,NULL
36,3,1,16,10,NULL,Gazprom,fbbe1854-8406-a4d4-1938-ddbbb5233e36.jpg,1c58c99a-c499-1bd4-813d-00ccba3ae9f5.jpg,http://www.gazprom.com,0,NULL,1,5,08/12/2009 09:32,5,08/12/2009 09:32,NULL,NULL
37,3,1,3,9,NULL,China Construction Bank,b453856b-0497-c2d4-95a8-a80ecc517c49.gif,11b1e7fc-1d93-9c24-59b0-874844c1eeb5.gif,http://www.ccb.com/,0,NULL,1,5,08/12/2009 10:56,5,15/12/2009 11:00,NULL,NULL
38,3,1,20,9,NULL,China Shenhua Energy,b5bc405a-ca5d-4f84-01b7-d2658c612003.gif,d5d2d376-ec03-9eb4-9de9-c1ff4266e9f5.gif,http://www.shenhuachina.com/,0,NULL,1,5,08/12/2009 11:10,5,15/12/2009 11:01,NULL,NULL
39,3,1,35,9,NULL,China Life Insurance,a75f25f3-9def-5ee4-6dc9-8cc2b31f8118.gif,191518b5-d679-b064-4ddc-77ffcf7b727e.gif,http://www.chinalife.com.cn/,0,NULL,1,5,08/12/2009 11:15,5,15/12/2009 11:01,NULL,NULL
40,3,1,3,9,NULL,Bank of China,9130cdd0-2920-54d4-4526-e3463f07f723.gif,5aa6fcac-cf60-0904-a549-1de42c1752b5.gif,http://www.boc.cn,0,NULL,1,5,08/12/2009 11:33,5,15/12/2009 11:02,NULL,NULL
41,3,1,3,6,NULL,BNP Paribas,b4540624-adca-9ae4-7d51-64d09a59bd76.png,b9b5041b-4a90-37f4-998a-eac3e8ab0399.png,http://www.bnpparibas.com,0,NULL,1,5,08/12/2009 11:50,5,15/12/2009 11:02,NULL,NULL
42,3,1,3,1,NULL,Bank of America,0a62137a-028a-05e4-c530-ba25cefff13a.jpg,3e0e5705-2c0b-5ef4-e925-0aa528339b63.jpg,http://https://www.bankofamerica.com/,0,NULL,1,5,08/12/2009 12:05,5,15/12/2009 11:03,NULL,NULL
43,1,1,33,16,NULL,ArcelorMittal,26ae8158-ee50-b454-311e-57db7212e8df.gif,133c48dd-87f0-6c44-8156-27f7bc03c5e8.gif,http://www.arcelormittal.com/,0,NULL,1,5,08/12/2009 16:59,5,15/12/2009 11:04,NULL,NULL
44,3,1,3,1,NULL,Citigroup,0a8cb52f-41aa-e224-4d57-8a4424044261.gif,488f6ec6-b023-b9e4-45a1-b1e998d9d900.gif,http://www.citibank.com,0,NULL,1,5,08/12/2009 17:59,5,15/12/2009 11:05,NULL,NULL
45,2,1,45,1,NULL,Philip Morris International,50538bff-d083-3f04-c102-5ca30ec21044.jpg,6f9061e9-b176-8904-e1fe-ca788e021a7b.jpg,http://www.philipmorrisinternational.com,0,NULL,1,5,09/12/2009 10:58,5,15/12/2009 11:06,NULL,NULL
46,2,1,43,1,NULL,Google,710aef1d-33f3-05b4-6165-9b5b84f9af93.jpg,83bfaebc-016c-1204-d90c-d47c842fef50.gif,http://www.google.com,0,NULL,1,5,09/12/2009 12:28,5,15/12/2009 11:07,NULL,NULL
47,3,1,25,6,NULL,EDF,0697cd04-240b-c014-6dbc-c02845d0ab51.gif,974a332e-a0c4-7274-2590-68da343ab0f2.jpg,,0,NULL,1,13,21/12/2009 11:34,13,21/12/2009 11:43,NULL,NULL
48,3,1,13,1,NULL,Cisco Systems,fb8d9f86-75c7-2024-dda0-059c65b9a3d6.gif,78520353-d2e7-a544-9588-22cb5ff72952.gif,http://www.cisco.com/,0,NULL,1,5,22/12/2009 16:39,5,22/12/2009 16:39,NULL,NULL
49,3,1,17,17,NULL,GlaxoSmithKline,f13e4bd4-c416-7a14-71d0-95d01cfb523b.gif,fe951d28-c359-d994-f56d-1c955d61c2d3.gif,,0,NULL,1,5,22/12/2009 16:57,5,22/12/2009 16:57,NULL,NULL
50,3,1,27,NULL,NULL,AT&T,1b9ebf9f-a8df-b494-cd61-a3ef08b20575.jpg,ebce2262-e346-31a4-6916-e2c2f5db4029.jpg,http://www.att.com/,0,NULL,1,5,22/12/2009 17:12,13,26/04/2010 10:43,NULL,NULL
51,1,1,20,14,NULL,Rio Tinto,3e887bda-9a82-0964-b5df-d8042af11b17.gif,45cbea81-8d98-96e4-b9c0-6307ab8a5843.gif,http://www.riotinto.com/,0,NULL,1,5,22/12/2009 17:33,5,22/12/2009 17:33,NULL,NULL
52,1,1,4,11,NULL,Reliance Industries,e840180e-4b0d-7ab4-3d73-00b58d136829.jpg,ade29b82-7ab1-9f84-859c-24ede0ce4c90.jpg,http://www.ril.com/,0,NULL,1,5,22/12/2009 17:42,5,22/12/2009 17:42,NULL,NULL
53,1,1,20,14,NULL,BHP Billiton,1d824fd5-467c-b7e4-d19f-c28c0aec2001.gif,9bec726a-901b-7154-a1b9-729c284b0762.gif,http://www.bhpbilliton.com,0,NULL,1,5,22/12/2009 17:49,5,22/12/2009 17:49,NULL,NULL
54,3,1,27,1,NULL,Verizon Communications,d2d9c6e9-8bf6-c164-2540-f18e5b0605c3.gif,ff26cd58-36b6-e014-1d63-f7d0e46e7f1b.gif,,0,NULL,1,13,23/12/2009 10:12,13,23/12/2009 10:12,NULL,NULL
55,3,1,3,1,NULL,Wells Fargo,47e1409b-dde1-45a4-511f-612c2fa89207.gif,9ac84531-25e2-a3f4-09ba-0f3bab757f10.gif,http://www.wellsfargo.com,0,NULL,1,5,06/01/2010 10:16,5,06/01/2010 20:14,NULL,NULL
56,3,1,3,24,NULL,Royal Bank of Canada,f4834a28-744e-4664-c1a4-20d99e94666d.jpg,14c89022-8e87-caf4-6500-9a6de547c1f8.jpg,http://www.rbc.com/,0,NULL,1,5,06/01/2010 10:20,5,06/01/2010 20:15,NULL,NULL
57,3,1,17,17,NULL,AstraZeneca,NULL,NULL,http://www.astrazeneca.com/,0,NULL,1,5,06/01/2010 10:21,5,06/01/2010 10:38,NULL,06/01/2010 10:38
58,2,1,45,17,NULL,British American Tobacco,c7318773-9c39-9e54-1160-3188b1294f55.gif,ee88f2e0-e4b2-b694-555c-fa15b954cbbb.gif,http://www.bat.com/,1,NULL,1,5,06/01/2010 10:22,1,30/09/2010 19:38,NULL,NULL
59,2,1,46,1,NULL,McDonald's,cf6da99e-8c72-bf74-3119-d15f4e8b19b7.jpg,4db717be-d922-2bc4-655d-9274092cc3bc.jpg,http://www.aboutmcdonalds.com,0,NULL,1,5,06/01/2010 11:56,13,23/03/2010 09:29,NULL,NULL
60,1,1,43,1,NULL,Oracle,a8882054-7f86-7c74-d914-96df9ff54257.jpg,675e8799-f81e-01c4-693b-7bcff60a9919.jpg,http://www.oracle.com/,0,NULL,1,5,06/01/2010 11:58,5,06/01/2010 20:16,NULL,NULL
61,3,1,13,1,NULL,Qualcomm,fd405299-e7ac-54b4-c59d-a7a95605799d.jpg,baf4b65f-d8aa-fbb4-3d28-558e0a79b20e.jpg,http://www.qualcomm.com/,0,NULL,1,5,06/01/2010 12:00,5,06/01/2010 20:16,NULL,NULL
62,3,1,16,25,NULL,CNOOC,090f17a0-d5be-fea4-9d10-25b9289b5b92.jpg,9393d7ba-0d7d-dc24-0d33-6e3e678f8522.jpg,http://www.cnoocltd.com/,0,NULL,1,5,06/01/2010 12:02,5,06/01/2010 21:36,NULL,NULL
63,3,1,3,7,NULL,Itau Unibanco,f7d23b7a-20c0-d244-357a-c3e09d7ef825.jpg,97ebb949-f33a-bda4-c180-65ab1070c858.jpg,http://www.itau.com.br/,0,NULL,1,5,06/01/2010 12:17,13,07/07/2010 15:45,NULL,NULL
64,3,1,2,3,NULL,Honda Motor,3883ca8a-77af-0134-75e3-e624fdf50ec1.gif,8a6e7d6d-f967-3474-a9ae-ad74590c58d9.gif,http://world.honda.com/,0,NULL,1,5,06/01/2010 14:57,5,06/01/2010 20:06,NULL,NULL
65,3,1,35,9,NULL,Ping An Insurance,6635a258-204a-e854-ad5e-64158a250c17.jpg,50a83318-e99d-5344-0d24-afc95710fbbc.jpg,http://www.pingan.com/,0,NULL,1,5,06/01/2010 14:59,5,06/01/2010 20:06,NULL,NULL
66,3,1,35,9,NULL,Ping An Insurance,NULL,NULL,http://www.pingan.com/ ,0,NULL,1,5,06/01/2010 17:22,5,06/01/2010 18:45,NULL,06/01/2010 18:45
67,3,1,16,17,NULL,BG Group,91c8db9c-1475-73d4-61b5-dffdbbf09498.jpg,063d54f4-38d1-a884-05fd-73fc51802010.jpg,http://www.bg-group.com,0,NULL,1,5,06/01/2010 17:25,5,06/01/2010 20:09,NULL,NULL
68,3,1,38,2,NULL,Deutsche Telekom,87f9cee6-388e-5d24-4533-34938e7719e6.jpg,e486f55e-9967-fcf4-fdad-2f6d72667255.jpg,http://www.telekom.com,0,NULL,1,5,06/01/2010 17:26,5,06/01/2010 20:10,NULL,NULL
69,3,1,38,6,NULL,France Telecom,9a0aae23-87cf-ef34-1d9e-7c221b7646c6.jpg,c2fdbe50-e273-9b04-5d88-26b1a5642ddd.jpg,http://www.francetelecom.com/,0,NULL,1,5,06/01/2010 17:28,5,06/01/2010 20:14,NULL,NULL
70,3,1,29,6,NULL,GDF Suez,228337da-1d92-85d4-c970-31357d6c6d28.jpg,2ab3b19c-d64b-81a4-e1ad-45af9a70ff2d.jpg,http://www.gdfsuez.com,0,NULL,1,5,06/01/2010 18:47,13,15/01/2010 12:56,NULL,NULL
71,3,1,17,15,NULL,Roche,5f73cab0-a37f-cdf4-bd84-1e400391e5e4.gif,88bfbe38-22d6-4e44-558d-932227a88193.jpg,,1,NULL,1,13,14/01/2010 16:40,13,07/06/2010 12:03,NULL,NULL
72,3,1,2,2,NULL,Volkswagen,cc4023f2-4f16-2b44-a1c2-2f880f9f1773.gif,25f73f87-204b-9444-a9e9-174fbd377f82.jpg,,0,NULL,1,13,21/01/2010 13:01,13,21/01/2010 13:01,NULL,NULL
73,3,1,16,9,NULL,PetroChina,b3316d79-e979-7ad4-3176-832a7a915afd.gif,8c584caa-c665-20d4-05e0-7622f03e9b99.gif,http://www.petrochina.com.cn/,0,NULL,1,13,21/01/2010 13:18,13,21/01/2010 13:18,NULL,NULL
74,3,1,13,1,NULL,Apple,f15993c7-4897-84c4-299c-a54ae70e30fc.jpg,07fbd8d8-6549-1394-e10f-1fa6120f8cce.jpg,http://www.apple.com/,0,NULL,1,13,21/01/2010 13:28,13,21/01/2010 13:37,NULL,NULL
75,3,1,13,1,NULL,Intel Corporation,f3d14877-0981-7904-993f-3ad00fa99b85.gif,7a311d5f-f159-b5e4-953c-29f8dc789503.gif,http://www.intel.com/,0,NULL,1,13,21/01/2010 15:16,13,21/01/2010 15:16,NULL,NULL
76,2,1,32,1,NULL,Procter & Gamble,7eb25488-9588-3c24-591a-0a590da8a58d.gif,0d84a25b-6b9b-e504-75b4-a2291248e0a3.gif,http://www.pg.com/,1,NULL,1,13,21/01/2010 15:23,13,01/07/2010 11:23,NULL,NULL
77,3,NULL,38,3,NULL,NTT DoCoMo,48a8dd9a-93fb-2b64-c1b1-19f97c0350d1.gif,5c39c456-91dd-45b4-d1ef-64435ea8b9cd.gif,http://www.nttdocomo.com/,0,NULL,1,13,21/01/2010 15:35,13,22/01/2010 14:51,NULL,NULL
78,3,1,29,2,NULL,E.ON,86856495-04e9-3c54-2d58-3241375f68c3.jpg,17718eea-0fd7-a854-f9b0-e6feb430dc9f.jpg,http://www.eon.com/,0,NULL,1,13,21/01/2010 15:46,13,21/01/2010 15:47,NULL,NULL
79,3,1,17,15,NULL,Novartis,595982f5-834b-0644-fda5-0e37bc0f1ffa.jpg,ff97d7c2-5ac5-d934-7153-c31b7f1eb7f1.jpg,http://www.novartis.com/,0,NULL,1,13,21/01/2010 15:54,13,21/01/2010 15:54,NULL,NULL
80,3,1,16,18,NULL,Statoil,d2a07694-a74b-07d4-ad6e-7fa91138f6b7.jpg,faf27432-b65c-1de4-2922-12e2e80ad45b.jpg,http://www.statoil.com/,0,NULL,1,13,21/01/2010 16:38,13,21/01/2010 16:41,NULL,NULL
81,3,1,3,9,NULL,Industrial & Commercial Bank of China,76f13ba1-18ec-9664-c129-d6d44614e110.gif,a7df77b8-5230-24d4-0db2-a5927bbd0d96.gif,http://www.icbc-ltd.com,0,NULL,1,13,21/01/2010 16:46,13,12/03/2010 13:17,NULL,NULL
82,3,1,13,1,NULL,Hewlett-Packard,e76be5ce-d2bf-47e4-e94d-947988ef0198.gif,d5354fb8-5e43-1c24-058d-b2d57f4fd7c4.gif,http://www.hp.com ,0,NULL,1,13,22/01/2010 09:17,13,23/04/2010 14:29,NULL,NULL
83,2,1,17,1,NULL,Johnson & Johnson,41ba1b99-58b5-60b4-2db3-7604d9c3640c.gif,c7fec29d-5cd9-65a4-35a8-aba364cc409d.gif,http://www.jnj.com/,0,NULL,1,13,22/01/2010 14:41,13,22/01/2010 14:41,NULL,NULL
84,3,1,17,1,NULL,Pfizer,6040dd4f-46c1-5f34-f18d-0f07c1b26083.gif,7946e067-4e9e-e0d4-6158-3b7118597b4a.gif,,0,NULL,1,13,22/01/2010 14:50,13,22/01/2010 14:50,NULL,NULL
85,3,1,27,3,NULL,Nippon Telegraph & Telephone,8fd7f3ff-888c-d3e4-31f7-b5ec2481e3c9.gif,77588010-0caf-dd04-4582-576e924fc93e.gif,http://www.ntt.co.jp/,0,NULL,1,13,22/01/2010 15:11,13,22/01/2010 15:11,NULL,NULL
86,3,1,16,10,NULL,Rosneft,624d341c-924a-ce04-b102-00ea3751f06a.gif,15b3794f-73c3-9bb4-ad34-39841f6117dd.jpg,,0,NULL,1,13,22/01/2010 15:29,13,10/02/2010 16:42,NULL,NULL
87,3,1,28,22,NULL,Unilever,5286f968-ccdb-4ab4-a94b-808f2e578a9e.gif,21a41ed6-9e49-1ed4-45ed-359599fc9311.jpg,http://www.unilever.com/,0,NULL,1,13,22/01/2010 15:50,13,22/01/2010 16:04,NULL,NULL
88,3,1,11,16,NULL,AEGON,696d5e18-3998-dc44-1957-3a5705b423a4.jpg,43aa7695-c8ef-6ae4-e176-26be844653cd.jpg,http://www.aegon.com/,1,NULL,0,13,03/05/2010 16:29,13,24/08/2010 12:17,NULL,NULL
89,3,1,47,2,NULL,Allianz,3c446c5e-300c-dff4-c544-67c91cce7805.jpg,e24ac4ee-2f8e-9314-5540-d634e29f8104.jpg,http://https://www.allianz.com/en/index.html,0,NULL,1,13,05/05/2010 11:44,13,05/05/2010 12:59,NULL,NULL
90,2,1,45,1,NULL,Altria,52300b41-de12-8f44-853f-08d2773179ec.jpg,620b594b-1581-95b4-81cd-884dfadb75cb.jpg,http://www.altria.com/,0,NULL,1,13,05/05/2010 11:53,13,05/05/2010 11:53,NULL,NULL
91,3,1,38,13,NULL,America Movil,8d083019-954e-0e44-25d1-f52a83d8a837.jpg,da50944c-572a-cd84-494b-048dfdf4154d.jpg,http://www.americamovil.com/,0,NULL,1,13,05/05/2010 11:59,13,05/05/2010 11:59,NULL,NULL
92,3,1,47,1,NULL,AIG,a4c66319-74f1-eb64-f5a1-1fa34ab14ff0.jpg,ae0afb07-9c81-aba4-0d55-9f6477eb47b6.jpg,,0,NULL,1,13,05/05/2010 12:06,13,05/05/2010 12:49,NULL,NULL
93,3,1,13,3,NULL,Canon,ff52a926-2dfe-b364-81bd-7f9d578bc316.jpg,cef1096b-3cfa-e5e4-e574-6b77fc4ae2e1.jpg,http://www.canon.com/,0,NULL,1,13,05/05/2010 12:11,13,05/05/2010 12:12,NULL,NULL
94,3,1,16,1,NULL,ConocoPhillips,cc12b7f8-ab96-4af4-59e3-e9e6b0fa4f75.jpg,935fd865-4fae-c2b4-f5ba-3cc2f4a052c0.jpg,http://www.conocophillips.com/,0,NULL,1,13,05/05/2010 12:14,13,05/05/2010 12:14,NULL,NULL
95,1,1,16,24,NULL,Encana,12bd6e2d-0d22-b9d4-2965-54588c6cc649.jpg,9190fb9f-739c-8814-0570-fea13c4adcb5.jpg,http://www.encana.com/,0,NULL,1,13,05/05/2010 12:18,13,05/05/2010 12:18,NULL,NULL
96,3,1,28,8,NULL,Intesa Sanpaolo,68e0828c-c2b2-77e4-85f2-2bec8828cf8a.jpg,89292309-d760-e4d4-9527-9c70aad55108.jpg,http://www.group.intesasanpaolo.com/,0,NULL,1,13,05/05/2010 12:29,13,05/05/2010 12:29,NULL,NULL
97,3,1,16,10,NULL,Lukoil,3fd8e014-79d7-69d4-959c-97e551ac047c.jpg,248c3063-a654-2604-9dd4-0fae3423c3e4.jpg,http://www.lukoil.com/,0,NULL,1,13,05/05/2010 12:32,13,05/05/2010 12:32,NULL,NULL
98,3,1,11,3,NULL,Mizuho Financial,4bbc6125-098d-e564-d95d-ee86b05cb501.jpg,da66f3e6-9e22-d584-d5f4-363e136d98ad.jpg,http://www.mizuho-fg.co.jp/english/,0,NULL,1,13,05/05/2010 12:33,13,07/06/2010 10:33,NULL,NULL
99,2,1,15,3,NULL,Nintendo,507ca814-221e-2324-d1e7-fa04fecf1aca.jpg,91a51f0b-08f7-44f4-99ef-894c17694f68.jpg,http://www.nintendo.com/corp/,0,NULL,1,13,05/05/2010 12:38,13,05/05/2010 12:55,NULL,NULL
100,1,1,30,12,NULL,Saudi Basic Industries,7b31a2e3-8f93-81d4-992c-fcfe5b415972.jpg,4b9ca587-e60c-a314-e5b2-fb5da5fd084f.jpg,http://www.sabic.com/,0,NULL,1,13,05/05/2010 12:44,13,07/05/2010 16:41,NULL,NULL
101,3,1,27,12,NULL,Saudi Telecom Company,937e7a84-5c9f-5524-cd6e-d05930bbb611.jpg,e18bf774-7abe-9994-0158-66448725881e.jpg,http://www.stc.com.sa/,0,NULL,1,13,05/05/2010 12:52,13,07/05/2010 16:40,NULL,NULL
102,3,1,3,10,NULL,Sberbank of Russia,68c2bf5f-01a1-46b4-dda0-9b72500ba926.jpg,b64fd74d-95f1-2404-6d88-f3af8812ea45.jpg,,0,NULL,1,13,05/05/2010 12:58,13,05/05/2010 12:58,NULL,NULL
103,1,1,39,1,NULL,Schlumberger,70ad1305-799f-6d64-fd41-41035329528f.jpg,b024499a-d0b0-bba4-1148-9952f4b841f8.jpg,,0,NULL,1,13,05/05/2010 13:01,13,05/05/2010 13:01,NULL,NULL
104,3,1,3,3,NULL,Sumitomo Mitsui,f04f26be-1892-edc4-554e-9441885478aa.jpg,4da1c75a-0771-e084-6ddc-708d3a985ab4.jpg,,0,NULL,1,13,05/05/2010 13:04,13,05/05/2010 13:04,NULL,NULL
